,date_sold,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
15177,2015-05-06,435000.0,3971700635,15178,4,3,2270.0,7245.0,1,0,0,3,7,1410.0,860.0,1979.0,0.0,98155,47.7722,-122.315,1740.0,7571.0
15178,2014-05-08,1050000.0,3625059109,15179,4,3,2920.0,33976.0,1,0,3,5,8,1460.0,1460.0,1964.0,0.0,98008,47.6164,-122.104,2970.0,15210.0
15185,2014-07-16,350000.0,9834200305,15186,3,1,1790.0,3876.0,1,0,0,5,7,1090.0,700.0,1904.0,0.0,98144,47.575,-122.288,1360.0,4080.0
15186,2015-02-10,615000.0,9834200305,15187,3,1,1790.0,3876.0,1,0,0,5,7,1090.0,700.0,1904.0,0.0,98144,47.575,-122.288,1360.0,4080.0
15189,2015-05-01,289950.0,8001600130,15190,3,2,1770.0,9450.0,1,0,0,3,8,1770.0,0.0,1988.0,0.0,98001,47.3196,-122.272,2200.0,8582.0
15190,2014-10-16,1900000.0,3835500585,15191,4,2,4280.0,12668.0,2,0,0,3,9,3900.0,380.0,1947.0,20080.0,98004,47.6185,-122.219,3590.0,12670.0
15191,2014-11-19,528000.0,7518505910,15192,2,1,1260.0,5100.0,1,0,0,4,7,1120.0,140.0,1925.0,0.0,98117,47.6805,-122.384,1260.0,5100.0
15192,2015-03-25,471000.0,7518505610,15193,2,1,840.0,5100.0,1,0,0,4,7,840.0,0.0,1949.0,0.0,98117,47.6779,-122.384,1550.0,5100.0
15193,2014-12-03,250000.0,5412100920,15194,4,2,1830.0,6643.0,2,0,0,3,8,1830.0,0.0,2001.0,0.0,98001,47.2601,-122.286,2400.0,6472.0
15194,2014-10-27,155000.0,2329700440,15195,3,1,970.0,8400.0,1,0,0,3,7,970.0,0.0,1966.0,0.0,98003,47.3284,-122.331,1230.0,8400.0
15196,2015-03-05,336600.0,9406521150,15197,3,2,1654.0,8464.0,2,0,0,3,7,1654.0,0.0,1995.0,0.0,98038,47.3618,-122.033,1975.0,8515.0
15197,2015-03-10,915000.0,810000080,15198,3,2,2390.0,2750.0,2,0,0,5,8,1580.0,810.0,1925.0,0.0,98109,47.6339,-122.354,2200.0,5160.0
15198,2014-07-15,350000.0,3762900130,15199,2,1,1080.0,7242.0,2,0,0,4,7,1080.0,0.0,1984.0,0.0,98034,47.7065,-122.235,1800.0,7321.0
15199,2014-07-02,1300000.0,1651800010,15200,4,1,2610.0,21600.0,1,0,0,4,8,2610.0,0.0,1966.0,0.0,98004,47.6245,-122.227,2920.0,20330.0
15200,2015-03-05,175000.0,3876500290,15201,3,1,1070.0,6164.0,1,0,0,3,7,1070.0,0.0,1967.0,0.0,98001,47.3377,-122.291,1320.0,7920.0
15201,2015-03-30,545000.0,4443800545,15202,2,2,1430.0,3880.0,1,0,0,4,7,1430.0,0.0,1949.0,0.0,98117,47.6844,-122.392,1430.0,3880.0
15202,2014-12-27,475000.0,9218400050,15203,4,3,2400.0,5400.0,2,0,2,4,7,1600.0,800.0,1965.0,0.0,98178,47.5099,-122.26,2400.0,5400.0
15203,2015-04-30,390000.0,1023059108,15204,2,1,670.0,11505.0,1,0,0,3,5,670.0,0.0,2003.0,0.0,98059,47.499,-122.157,2180.0,11505.0
15205,2014-12-02,410000.0,4019301205,15206,3,1,2270.0,8187.0,1,0,0,4,8,1420.0,850.0,1954.0,0.0,98155,47.7573,-122.278,2020.0,14092.0
15206,2015-03-31,480000.0,2607760190,15207,4,2,2180.0,9861.0,2,0,2,3,8,2180.0,0.0,1997.0,0.0,98045,47.4817,-121.802,2390.0,9761.0
15207,2014-07-01,725000.0,1250203135,15208,3,1,1860.0,6000.0,2,0,2,4,8,1860.0,0.0,1959.0,0.0,98144,47.5981,-122.288,3030.0,7119.0
15208,2014-05-22,1150000.0,1424069069,15209,6,4,6040.0,219542.0,2,0,0,3,11,4100.0,1940.0,1996.0,0.0,98029,47.5622,-122.003,2010.0,32362.0
15209,2014-07-02,300000.0,7304301300,15210,2,1,1010.0,11919.0,1,0,0,3,6,1010.0,0.0,1947.0,0.0,98155,47.7461,-122.322,1220.0,11240.0
15210,2015-03-09,752000.0,8835400290,15211,4,2,2570.0,8178.0,1,0,2,3,8,1710.0,860.0,1961.0,0.0,98118,47.5483,-122.261,2050.0,7500.0
15211,2014-09-23,585000.0,3630030440,15212,4,2,1950.0,3720.0,2,0,0,3,8,1950.0,0.0,2004.0,0.0,98029,47.5503,-121.997,1720.0,3720.0
15212,2015-02-13,678700.0,1088000050,15213,3,1,1970.0,10548.0,1,0,0,4,8,1300.0,670.0,1973.0,0.0,98033,47.6669,-122.179,2500.0,8548.0
15213,2015-04-17,603000.0,7504010480,15214,4,2,2110.0,11155.0,2,0,0,3,9,2110.0,0.0,1975.0,0.0,98074,47.6386,-122.058,2660.0,11900.0
15214,2015-03-20,715000.0,8644500010,15215,3,1,1650.0,7276.0,1,0,4,4,7,1150.0,500.0,1928.0,0.0,98117,47.6989,-122.399,2300.0,8088.0
15215,2014-10-28,1400000.0,1326059142,15216,4,3,3520.0,128502.0,2,0,2,4,10,3520.0,0.0,1981.0,0.0,98072,47.7448,-122.117,3260.0,79714.0
15216,2015-04-29,1090000.0,3754501205,15217,3,2,2840.0,7500.0,2,0,3,3,11,2840.0,0.0,1997.0,0.0,98034,47.7049,-122.224,2580.0,5918.0
15218,2014-10-13,359000.0,1926049398,15219,3,2,1650.0,7218.0,1,0,0,3,7,1230.0,420.0,1985.0,0.0,98133,47.7237,-122.335,1690.0,7459.0
15219,2014-08-26,745000.0,6372000190,15220,4,2,1960.0,4520.0,1,0,0,3,8,960.0,1000.0,1922.0,20010.0,98116,47.58,-122.405,1680.0,4520.0
15220,2014-05-13,450000.0,3622059088,15221,3,2,2450.0,42180.0,1,0,0,4,7,2450.0,0.0,1978.0,20000.0,98042,47.3549,-122.111,1440.0,42180.0
15223,2014-09-29,1030000.0,1241500351,15224,3,2,4110.0,35741.0,2,0,0,3,7,4110.0,0.0,1976.0,0.0,98033,47.6642,-122.171,2710.0,8865.0
15225,2014-12-02,340000.0,6154900130,15226,2,1,860.0,7102.0,1,0,0,3,6,860.0,0.0,1947.0,0.0,98177,47.7042,-122.369,1450.0,7102.0
15226,2015-02-25,370000.0,1853500130,15227,4,2,2320.0,9264.0,2,0,0,3,8,2320.0,0.0,1994.0,0.0,98188,47.4449,-122.274,2320.0,9129.0
15229,2014-08-26,480000.0,7228500415,15230,4,2,2520.0,2370.0,2,0,0,3,8,1690.0,830.0,1908.0,0.0,98122,47.6109,-122.303,1530.0,2370.0
15230,2014-06-17,667500.0,3142600130,15231,3,2,1880.0,3800.0,1,0,0,5,7,1030.0,850.0,1927.0,0.0,98115,47.6841,-122.309,1700.0,3800.0
15232,2014-08-08,2300000.0,5536100005,15233,7,4,5310.0,8816.0,2,0,0,3,10,3650.0,1660.0,2013.0,0.0,98004,47.6221,-122.208,2920.0,10610.0
15234,2014-10-20,192500.0,1320069249,15235,1,1,470.0,63737.0,1,0,2,5,5,470.0,0.0,1924.0,0.0,98022,47.2163,-121.984,1350.0,46762.0
15235,2015-03-23,345000.0,9357000635,15236,3,1,1060.0,5600.0,1,0,0,4,6,760.0,300.0,1943.0,0.0,98146,47.5116,-122.379,1310.0,5600.0
15236,2014-06-02,439800.0,2207200635,15237,3,1,1120.0,6900.0,1,0,0,5,7,1120.0,0.0,1956.0,0.0,98007,47.6023,-122.132,1300.0,7000.0
15241,2014-09-11,3640000.0,2425049063,15242,4,3,4830.0,22257.0,2,1,4,4,11,4830.0,0.0,1990.0,0.0,98039,47.6409,-122.241,3820.0,25582.0
15243,2014-09-11,250000.0,100500020,15244,3,2,1610.0,6600.0,2,0,0,3,7,1610.0,0.0,1994.0,0.0,98003,47.2827,-122.302,1660.0,7689.0
15247,2014-09-19,699000.0,6908200006,15248,3,2,1820.0,4080.0,2,0,2,3,8,1820.0,0.0,1937.0,19870.0,98107,47.6735,-122.401,2160.0,5400.0
15248,2014-05-06,360000.0,4012800010,15249,4,2,2680.0,18768.0,1,0,0,5,8,2680.0,0.0,1965.0,0.0,98001,47.3182,-122.279,1230.0,15750.0
15250,2015-01-29,675000.0,425059024,15251,5,2,2420.0,21000.0,1,0,0,3,8,2420.0,0.0,1966.0,0.0,98033,47.677,-122.165,1940.0,8085.0
15252,2015-04-08,229000.0,3438502066,15253,4,1,1320.0,5000.0,1,0,0,3,7,1320.0,0.0,1928.0,0.0,98106,47.5457,-122.363,1640.0,5164.0
15253,2015-03-26,300000.0,3022039069,15254,3,1,1290.0,12415.0,1,0,0,3,6,1290.0,0.0,1908.0,0.0,98070,47.3719,-122.461,1620.0,12415.0
15254,2014-08-20,392500.0,1862400471,15255,3,3,1600.0,1289.0,3,0,0,3,8,1600.0,0.0,1998.0,0.0,98117,47.6957,-122.375,1600.0,1376.0
15255,2014-06-16,552000.0,7518505851,15256,3,1,1120.0,2300.0,1,0,0,4,7,820.0,300.0,1912.0,0.0,98117,47.6797,-122.384,1430.0,5100.0
15256,2014-11-20,457000.0,5101408678,15257,2,1,2060.0,7192.0,1,0,0,3,7,1420.0,640.0,1940.0,0.0,98125,47.7038,-122.317,1860.0,7140.0
15257,2014-10-07,518000.0,3296900130,15258,4,2,2830.0,13760.0,2,0,0,3,8,2830.0,0.0,1993.0,0.0,98019,47.7334,-121.97,2350.0,14029.0
15259,2015-03-14,399950.0,2624089022,15260,3,2,1560.0,11997.0,1,0,0,3,7,1260.0,300.0,1988.0,0.0,98065,47.5378,-121.742,1820.0,36590.0
15260,2015-05-06,605000.0,4024100670,15261,3,2,2260.0,17114.0,2,0,0,3,7,2260.0,0.0,1990.0,0.0,98155,47.7537,-122.296,2360.0,14893.0
15262,2015-04-28,513000.0,8651720420,15263,4,2,1930.0,8040.0,1,0,0,3,7,1380.0,550.0,1978.0,0.0,98034,47.7283,-122.218,2080.0,7200.0
15265,2014-10-10,696950.0,225039069,15266,4,2,2450.0,5376.0,1,0,0,4,7,1550.0,900.0,1920.0,0.0,98117,47.6865,-122.396,1920.0,5264.0
15266,2015-02-13,329000.0,3878900525,15267,3,1,1200.0,5650.0,1,0,0,3,7,1200.0,0.0,1928.0,0.0,98178,47.5065,-122.249,1610.0,5650.0
15267,2014-12-18,339999.0,7137970130,15268,3,2,2360.0,8093.0,2,0,0,3,8,2360.0,0.0,1995.0,0.0,98092,47.3257,-122.17,1860.0,6762.0
15268,2014-07-14,364500.0,6632300122,15269,3,1,1060.0,9506.0,1,0,0,3,7,1060.0,0.0,1959.0,0.0,98125,47.7317,-122.31,1520.0,8469.0
15270,2015-04-08,550000.0,3584800010,15271,3,1,880.0,6664.0,1,0,0,3,6,880.0,0.0,1961.0,0.0,98033,47.6855,-122.199,1690.0,6564.0
15271,2015-04-21,479900.0,8950500250,15272,4,2,2510.0,9750.0,1,0,0,3,8,1630.0,880.0,1960.0,0.0,98028,47.7438,-122.229,1980.0,9750.0
15272,2015-02-12,1120000.0,7011201306,15273,4,4,2530.0,1774.0,3,0,2,3,9,2100.0,430.0,2013.0,0.0,98119,47.6362,-122.369,2160.0,2400.0
15274,2015-04-13,250000.0,8651440250,15275,3,2,1500.0,5200.0,1,0,0,3,7,1060.0,440.0,1977.0,0.0,98042,47.3653,-122.09,1640.0,5200.0
15275,2014-07-15,340000.0,203900920,15276,3,2,1130.0,9879.0,2,0,0,3,6,1130.0,0.0,1996.0,0.0,98053,47.635,-121.964,1900.0,14907.0
15277,2014-10-13,635250.0,6664000130,15278,3,2,2210.0,22040.0,1,0,0,5,8,1510.0,700.0,1976.0,0.0,98004,47.5904,-122.194,2470.0,14258.0
15278,2015-04-07,324800.0,2685600005,15279,2,1,1170.0,5043.0,1,0,0,3,6,880.0,290.0,1949.0,0.0,98108,47.5492,-122.302,1430.0,5692.0
15280,2015-04-09,400000.0,3582700130,15281,4,1,1770.0,12875.0,1,0,0,3,8,1770.0,0.0,1988.0,0.0,98028,47.7438,-122.247,2150.0,12875.0
15281,2015-05-06,640500.0,3013300980,15282,3,1,1070.0,4505.0,1,0,2,4,7,1070.0,0.0,1919.0,0.0,98136,47.5305,-122.384,1380.0,4505.0
15283,2014-06-25,1330000.0,6169900545,15284,3,1,1940.0,2885.0,1,0,2,3,8,1940.0,0.0,1900.0,0.0,98119,47.6308,-122.369,2550.0,3600.0
15284,2015-04-03,330490.0,1328340630,15285,3,2,1440.0,7350.0,1,0,0,4,7,1040.0,400.0,1980.0,0.0,98058,47.4431,-122.138,1510.0,7350.0
15285,2014-08-19,325000.0,705730280,15286,3,2,1740.0,5267.0,2,0,0,3,7,1740.0,0.0,1999.0,0.0,98038,47.3777,-122.023,2180.0,5000.0
15286,2015-04-21,335000.0,705730280,15287,3,2,1740.0,5267.0,2,0,0,3,7,1740.0,0.0,1999.0,0.0,98038,47.3777,-122.023,2180.0,5000.0
15287,2014-11-13,314000.0,5379805910,15288,5,2,2210.0,13500.0,1,0,0,5,7,1460.0,750.0,1963.0,0.0,98188,47.4468,-122.282,1590.0,10850.0
15288,2014-09-23,625000.0,2887700091,15289,4,2,2190.0,3622.0,1,0,0,5,8,1990.0,200.0,1925.0,0.0,98115,47.6887,-122.312,1450.0,3082.0
15289,2014-06-17,809000.0,7732410420,15290,3,2,2590.0,7720.0,2,0,0,3,9,2590.0,0.0,1988.0,0.0,98007,47.659,-122.146,2600.0,9490.0
15290,2014-08-18,535000.0,7806500290,15291,3,2,2790.0,19485.0,2,0,0,3,9,2790.0,0.0,1990.0,0.0,98059,47.4688,-122.124,2580.0,17859.0
15291,2014-08-21,275000.0,1565600130,15292,5,1,2180.0,9178.0,1,0,0,3,7,1140.0,1040.0,1963.0,0.0,98188,47.4364,-122.28,2140.0,9261.0
15293,2015-03-13,297975.0,3826000460,15294,3,2,2820.0,8100.0,1,0,0,4,7,1720.0,1100.0,1947.0,0.0,98168,47.4944,-122.304,1040.0,8100.0
15294,2015-05-04,492000.0,1823069088,15295,2,1,1300.0,22239.0,1,0,0,4,7,1300.0,0.0,1945.0,19860.0,98059,47.4801,-122.092,1300.0,14810.0
15295,2014-06-26,210000.0,1901600095,15296,2,1,720.0,8040.0,1,0,0,3,6,720.0,0.0,1943.0,0.0,98166,47.4662,-122.359,2300.0,9500.0
15297,2014-10-22,550000.0,3383900048,15298,3,2,1550.0,1092.0,3,0,0,3,8,1390.0,160.0,2004.0,0.0,98102,47.6355,-122.324,1550.0,1079.0
15298,2015-02-26,190000.0,1423700680,15299,3,1,1390.0,7700.0,1,0,0,5,7,1390.0,0.0,1965.0,0.0,98058,47.4559,-122.183,1260.0,7700.0
15299,2014-07-28,340000.0,9264930980,15300,4,2,2380.0,9362.0,2,0,0,3,8,2380.0,0.0,2000.0,0.0,98023,47.3148,-122.349,2190.0,9840.0
15300,2014-07-25,678000.0,3825311190,15301,3,2,2640.0,5964.0,2,0,0,3,9,2640.0,0.0,2003.0,0.0,98052,47.7043,-122.128,2680.0,5211.0
15302,2014-09-15,493000.0,1189000130,15303,3,2,1720.0,6720.0,1,0,0,4,7,1270.0,450.0,1947.0,0.0,98122,47.6138,-122.298,1690.0,3248.0
15304,2015-02-04,334000.0,8091411100,15305,3,2,2000.0,7225.0,2,0,0,4,7,2000.0,0.0,1985.0,0.0,98030,47.349,-122.167,1950.0,7464.0
15306,2015-04-27,365000.0,321059132,15307,3,1,1450.0,61419.0,1,0,0,4,8,1450.0,0.0,1976.0,0.0,98092,47.3343,-122.16,2256.0,82328.0
15307,2014-11-25,345000.0,1016000080,15308,3,1,1620.0,10610.0,1,0,0,4,6,1620.0,0.0,1958.0,0.0,98059,47.474,-122.125,1680.0,10795.0
15308,2014-10-30,999000.0,3585900305,15309,3,2,2710.0,23292.0,1,0,4,3,9,2080.0,630.0,1956.0,0.0,98177,47.7608,-122.374,2430.0,20000.0
15310,2014-06-24,599000.0,8123500050,15311,5,2,2730.0,22572.0,1,0,0,3,7,2080.0,650.0,1968.0,19920.0,98075,47.5951,-122.037,2260.0,15458.0
15312,2015-02-06,295000.0,5469700020,15313,4,1,1800.0,28650.0,1,0,0,4,7,1800.0,0.0,1975.0,0.0,98031,47.3926,-122.166,1800.0,5234.0
15313,2014-06-27,550000.0,9358400080,15314,4,3,4150.0,16197.0,2,0,0,3,10,4150.0,0.0,2006.0,0.0,98003,47.3423,-122.183,3618.0,15210.0
15316,2014-12-23,520000.0,9536600010,15317,4,0,1960.0,8277.0,1,1,4,4,7,1320.0,640.0,1923.0,19860.0,98198,47.3648,-122.325,1940.0,8402.0
15317,2014-08-26,345000.0,6140100022,15318,3,3,1600.0,1882.0,2,0,0,3,8,1360.0,240.0,2000.0,0.0,98133,47.7151,-122.355,1390.0,1379.0
15318,2014-05-20,475000.0,6140100095,15319,4,1,1650.0,7775.0,1,0,0,4,7,1150.0,500.0,1950.0,0.0,98133,47.715,-122.354,1390.0,7200.0
15319,2014-10-08,497500.0,4037800020,15320,5,1,2170.0,8610.0,1,0,0,4,7,1230.0,940.0,1959.0,0.0,98008,47.6111,-122.126,1670.0,8610.0
15321,2014-08-25,734500.0,9348700020,15322,4,2,3280.0,6845.0,2,0,0,3,10,3280.0,0.0,2003.0,0.0,98052,47.7042,-122.107,3280.0,7467.0
15322,2014-12-18,276000.0,7414200010,15323,3,1,870.0,8040.0,1,0,0,3,7,870.0,0.0,1953.0,0.0,98177,47.7048,-122.368,1440.0,8040.0
15323,2014-06-30,235000.0,7849200635,15324,2,1,900.0,28800.0,1,0,0,1,6,900.0,0.0,1928.0,0.0,98065,47.5245,-121.822,1360.0,7200.0
15325,2014-05-28,425000.0,8045600130,15326,4,2,1680.0,9545.0,1,0,0,4,7,1080.0,600.0,1979.0,0.0,98028,47.739,-122.243,1890.0,9545.0
15326,2015-04-30,307000.0,5559200170,15327,4,2,2390.0,23972.0,2,0,0,3,7,1720.0,670.0,1949.0,0.0,98023,47.3197,-122.343,1950.0,22750.0
15327,2014-05-28,635000.0,5700000275,15328,3,2,2300.0,5500.0,1,0,0,4,8,2000.0,300.0,1921.0,0.0,98144,47.5785,-122.293,2100.0,5000.0
15331,2014-09-18,275000.0,8731902340,15332,4,1,1960.0,6177.0,1,0,0,4,8,1960.0,0.0,1967.0,0.0,98023,47.3131,-122.383,2010.0,8162.0
15332,2014-06-06,450000.0,3630000080,15333,3,2,1480.0,1961.0,2,0,0,3,8,1480.0,0.0,2005.0,0.0,98029,47.5478,-122.0,1400.0,1138.0
15333,2014-05-19,1470000.0,4139900050,15334,4,3,5010.0,34460.0,2,0,0,3,12,5010.0,0.0,1988.0,0.0,98006,47.5469,-122.127,4760.0,34460.0
15334,2014-12-22,550000.0,9191200380,15335,4,2,1540.0,5000.0,1,0,0,4,7,1540.0,0.0,1913.0,0.0,98105,47.6713,-122.3,1790.0,4000.0
15340,2014-12-18,572500.0,3066200460,15341,3,2,2290.0,11200.0,2,0,0,3,9,2290.0,0.0,1979.0,0.0,98052,47.6517,-122.124,2250.0,10000.0
15341,2015-03-24,389000.0,3422049088,15342,3,1,2180.0,9220.0,1,0,0,4,7,1090.0,1090.0,1938.0,0.0,98001,47.3547,-122.285,2050.0,22400.0
15342,2014-08-21,350000.0,6433000050,15343,4,1,2740.0,10086.0,1,0,0,3,7,1440.0,1300.0,1972.0,0.0,98168,47.5112,-122.329,1710.0,9840.0
15343,2014-07-28,476000.0,7215410430,15344,4,2,2740.0,33158.0,2,0,0,3,9,2740.0,0.0,1993.0,0.0,98042,47.3333,-122.074,2740.0,36074.0
15344,2014-09-04,1050000.0,5316100255,15345,2,3,2330.0,3600.0,2,0,0,5,10,1870.0,460.0,1927.0,19790.0,98112,47.6316,-122.282,2950.0,7200.0
15345,2014-12-17,287000.0,2413300980,15346,3,2,2300.0,7200.0,1,0,0,4,8,1550.0,750.0,1978.0,0.0,98003,47.324,-122.328,2000.0,7350.0
15346,2014-11-07,707500.0,1175000280,15347,4,4,1550.0,6596.0,1,0,0,5,7,1550.0,0.0,1907.0,0.0,98107,47.6711,-122.398,1830.0,4850.0
15348,2014-12-03,720000.0,59000250,15349,3,1,2180.0,5000.0,1,0,3,4,8,1090.0,1090.0,1941.0,0.0,98116,47.5787,-122.402,2070.0,5000.0
15349,2014-12-24,319000.0,1441300130,15350,3,2,1610.0,8544.0,2,0,0,5,7,1610.0,0.0,1994.0,0.0,98038,47.3714,-122.054,1840.0,8190.0
15353,2015-01-26,650000.0,5113400364,15354,4,1,2480.0,6383.0,1,0,0,3,7,1380.0,1100.0,1946.0,0.0,98119,47.6445,-122.374,1440.0,6000.0
15354,2014-05-13,530000.0,5076900010,15355,3,1,1690.0,8190.0,1,0,0,4,8,1690.0,0.0,1958.0,0.0,98005,47.5857,-122.172,1840.0,8705.0
15355,2015-04-07,825000.0,3526039193,15356,4,3,2910.0,8027.0,1,0,0,5,8,1800.0,1110.0,1970.0,0.0,98117,47.6939,-122.391,2390.0,7660.0
15357,2015-01-14,658000.0,7936500221,15358,2,1,1010.0,14244.0,1,1,4,1,5,1010.0,0.0,1926.0,0.0,98136,47.5476,-122.399,1820.0,15792.0
15358,2014-08-13,547500.0,5100404761,15359,3,2,1850.0,9570.0,1,0,0,4,7,950.0,900.0,1940.0,0.0,98115,47.697,-122.322,1430.0,6380.0
15359,2014-12-03,762000.0,510000050,15360,3,1,2150.0,2527.0,2,0,0,4,8,1400.0,750.0,1906.0,0.0,98103,47.6629,-122.329,1610.0,3663.0
15360,2015-01-26,340000.0,7148700050,15361,3,1,2650.0,7378.0,1,0,0,3,7,1460.0,1190.0,1952.0,0.0,98155,47.7525,-122.315,1600.0,7616.0
15361,2014-11-21,880000.0,3271800185,15362,4,1,2510.0,5800.0,1,0,2,4,9,1830.0,680.0,1953.0,0.0,98199,47.648,-122.41,2190.0,5800.0
15362,2014-05-21,1220000.0,2652501470,15363,4,2,3240.0,3600.0,2,0,0,3,9,2060.0,1180.0,2008.0,0.0,98109,47.6405,-122.356,1820.0,3600.0
15364,2014-09-23,382500.0,7738500185,15365,3,2,1150.0,6249.0,1,0,0,3,7,1150.0,0.0,1952.0,20060.0,98155,47.7489,-122.284,2470.0,7751.0
15365,2015-01-05,344500.0,9133600130,15366,3,1,1890.0,9535.0,1,0,0,3,7,1210.0,680.0,1976.0,0.0,98055,47.4872,-122.223,2040.0,11108.0
15366,2015-04-12,375000.0,3298720010,15367,4,2,1430.0,7403.0,1,0,0,3,7,1030.0,400.0,1982.0,0.0,98106,47.5346,-122.344,1480.0,7663.0
15367,2014-07-01,276000.0,2856101479,15368,1,0,370.0,1801.0,1,0,0,5,5,370.0,0.0,1923.0,0.0,98117,47.6778,-122.389,1340.0,5000.0
15368,2014-07-01,500000.0,5710610250,15369,5,3,3130.0,12087.0,2,0,0,3,8,2180.0,950.0,1975.0,0.0,98027,47.5336,-122.052,2410.0,10350.0
15370,2014-08-22,328000.0,1062100095,15371,3,1,890.0,5965.0,1,0,0,3,7,890.0,0.0,1950.0,0.0,98155,47.7518,-122.279,1930.0,7500.0
15371,2015-02-25,450000.0,1437900020,15372,3,1,1340.0,7200.0,1,0,0,3,7,1340.0,0.0,1972.0,0.0,98034,47.718,-122.193,1730.0,8820.0
15372,2014-07-15,840500.0,8073000585,15373,4,2,2290.0,12174.0,1,1,4,3,7,1490.0,800.0,1948.0,0.0,98178,47.5114,-122.245,2290.0,9379.0
15373,2014-08-14,679000.0,3342700491,15374,3,2,2770.0,9350.0,2,0,3,3,8,2770.0,0.0,1957.0,20000.0,98056,47.5253,-122.201,2660.0,9695.0
15374,2014-06-05,270000.0,3395800305,15375,3,1,1890.0,9450.0,1,0,0,3,7,1090.0,800.0,1957.0,0.0,98146,47.4829,-122.341,1470.0,8100.0
15375,2015-01-14,757500.0,2923500010,15376,5,2,3160.0,8065.0,2,0,0,3,8,3160.0,0.0,1977.0,0.0,98027,47.5678,-122.089,2540.0,7917.0
15376,2014-11-12,524950.0,3629970680,15377,2,2,1830.0,2856.0,2,0,0,3,7,1830.0,0.0,2005.0,0.0,98029,47.5524,-121.996,1850.0,2667.0
15377,2014-07-23,424900.0,2408800130,15378,4,2,2950.0,49658.0,1,0,0,4,8,2950.0,0.0,1960.0,19980.0,98010,47.3596,-121.922,1720.0,54672.0
15378,2015-01-07,551100.0,2204500480,15379,3,1,1430.0,8640.0,1,0,0,5,7,1430.0,0.0,1954.0,0.0,98006,47.572,-122.147,1430.0,9840.0
15379,2014-11-07,421000.0,7708000010,15380,3,2,1420.0,12655.0,1,0,0,5,7,1420.0,0.0,1968.0,0.0,98056,47.5309,-122.186,2020.0,9655.0
15380,2014-08-01,635000.0,2639400020,15381,4,1,2460.0,7560.0,2,0,0,4,8,2460.0,0.0,1952.0,0.0,98177,47.7256,-122.367,2760.0,8918.0
15381,2014-12-09,255000.0,7883604095,15382,3,1,1340.0,6120.0,1,0,0,4,7,1340.0,0.0,1920.0,0.0,98108,47.5272,-122.322,1260.0,6000.0
15382,2015-03-10,419950.0,3055800020,15383,4,1,1530.0,7920.0,1,0,0,3,7,1030.0,500.0,1955.0,0.0,98166,47.4544,-122.36,1690.0,7920.0
15384,2015-04-21,281000.0,8946750170,15385,4,2,1677.0,3600.0,2,0,0,3,7,1677.0,0.0,2012.0,0.0,98092,47.32,-122.178,1677.0,3600.0
15385,2014-06-10,655275.0,5603700095,15386,3,1,2050.0,11856.0,1,0,0,3,7,1460.0,590.0,1962.0,0.0,98006,47.5735,-122.162,2670.0,11856.0
15386,2014-08-25,861000.0,8819900170,15387,3,2,2520.0,3959.0,1,0,0,5,8,1270.0,1250.0,1931.0,0.0,98105,47.6693,-122.289,1660.0,3959.0
15389,2014-12-16,380000.0,8820903560,15390,2,1,700.0,4836.0,1,0,0,4,6,700.0,0.0,1926.0,0.0,98125,47.7139,-122.288,1190.0,7050.0
15390,2014-10-20,813000.0,4401200460,15391,4,2,3430.0,7508.0,2,0,0,3,10,3430.0,0.0,1998.0,0.0,98052,47.6866,-122.11,3110.0,8741.0
15391,2014-11-20,990000.0,3394100020,15392,4,2,3140.0,11049.0,2,0,0,3,10,3140.0,0.0,1988.0,0.0,98004,47.5817,-122.192,2750.0,11049.0
15392,2014-11-05,650000.0,2880100795,15393,3,2,2350.0,3750.0,2,0,0,3,7,1740.0,610.0,2003.0,0.0,98117,47.6767,-122.365,1590.0,4700.0
15395,2014-08-22,200000.0,1723049008,15396,2,1,930.0,8665.0,1,0,0,4,6,930.0,0.0,1938.0,0.0,98168,47.4822,-122.318,1630.0,12375.0
15396,2014-05-15,839000.0,8146100095,15397,3,1,1230.0,12305.0,1,0,0,3,7,1230.0,0.0,1955.0,19900.0,98004,47.6095,-122.195,2100.0,7960.0
15397,2014-11-04,502000.0,7715800430,15398,3,2,1870.0,9135.0,1,0,0,3,7,1250.0,620.0,1984.0,0.0,98074,47.6269,-122.06,1550.0,9100.0
15398,2014-06-17,305000.0,9510900630,15399,3,2,2110.0,7665.0,1,0,0,4,7,1360.0,750.0,1973.0,0.0,98023,47.3082,-122.372,1660.0,8436.0
15399,2014-06-18,574950.0,9414610020,15400,5,3,3160.0,10000.0,2,0,0,4,8,3160.0,0.0,1980.0,0.0,98027,47.52,-122.047,2130.0,10000.0
15400,2014-08-18,311000.0,1160000255,15401,3,1,1120.0,8631.0,1,0,0,3,7,1120.0,0.0,1942.0,0.0,98125,47.7077,-122.314,1350.0,7714.0
15401,2014-11-22,1650000.0,777100005,15402,3,2,2750.0,6203.0,1,1,4,5,7,1620.0,1130.0,1959.0,0.0,98074,47.6163,-122.068,2570.0,7009.0
15402,2014-05-06,387000.0,3205100130,15403,3,1,1230.0,9568.0,1,0,0,5,7,1230.0,0.0,1962.0,0.0,98056,47.539,-122.179,1270.0,9575.0
